TimeStamp;Давление топливного газа перед дозаторами (поз. Pтг1.1);0 - Bad, 1 - Good
12:10:44.850;2913.945;1
12:10:44.872;2916.911;1
12:10:44.898;2916.293;1
12:10:44.918;2914.81;1
12:10:44.942;2916.417;1
12:10:44.965;2916.417;1
12:10:44.987;2916.046;1
12:10:45.010;2916.046;1
12:10:45.033;2914.81;1
12:10:45.056;2916.541;1
12:10:45.083;2916.417;1
12:10:45.102;2915.304;1
12:10:45.125;2915.304;1
12:10:45.148;2915.304;1
12:10:45.174;2916.541;1
12:10:45.194;2916.788;1
12:10:45.220;2915.428;1
12:10:45.241;2915.675;1
12:10:45.263;2915.675;1
12:10:45.286;2915.675;1
12:10:45.309;2917.035;1
12:10:45.332;2915.304;1
12:10:45.358;2914.934;1
12:10:45.383;2917.776;1
12:10:45.402;2917.776;1
12:10:45.426;2917.776;1
12:10:45.450;2916.046;1
12:10:45.473;2915.181;1
12:10:45.494;2917.406;1
12:10:45.517;2915.799;1
12:10:45.540;2915.799;1
12:10:45.563;2915.799;1
12:10:45.586;2915.304;1
12:10:45.609;2917.529;1
12:10:45.634;2916.046;1
12:10:45.654;2914.563;1
12:10:45.679;2914.563;1
12:10:45.700;2914.563;1
12:10:45.723;2916.417;1
12:10:45.748;2916.664;1
12:10:45.770;2915.428;1
12:10:45.795;2916.541;1
12:10:45.818;2916.541;1
12:10:45.840;2916.541;1
12:10:45.862;2916.788;1
12:10:45.886;2914.439;1
12:10:45.909;2915.799;1
12:10:45.932;2917.653;1
12:10:45.956;2915.428;1
12:10:45.979;2915.428;1
12:10:46.000;2915.428;1
12:10:46.023;2914.934;1
12:10:46.046;2917.158;1
12:10:46.071;2915.304;1
12:10:46.094;2915.304;1
12:10:46.114;2915.304;1
12:10:46.137;2915.304;1
12:10:46.160;2917.158;1
12:10:46.186;2915.428;1
12:10:46.208;2914.934;1
12:10:46.229;2917.035;1
12:10:46.253;2917.035;1
12:10:46.275;2917.035;1
12:10:46.299;2916.046;1
12:10:46.321;2914.81;1
12:10:46.345;2916.664;1
12:10:46.367;2915.428;1
12:10:46.390;2915.428;1
12:10:46.415;2915.428;1
12:10:46.437;2915.057;1
12:10:46.459;2916.417;1
12:10:46.484;2916.417;1
12:10:46.506;2914.316;1
12:10:46.530;2914.316;1
12:10:46.552;2915.923;1
12:10:46.576;2917.282;1
12:10:46.598;2917.282;1
12:10:46.621;2914.934;1
12:10:46.645;2915.675;1
12:10:46.666;2915.675;1
12:10:46.691;2917.406;1
12:10:46.713;2914.687;1
12:10:46.735;2914.687;1
12:10:46.759;2915.923;1
12:10:46.783;2917.529;1
12:10:46.806;2917.529;1
12:10:46.827;2915.304;1
12:10:46.852;2914.563;1
12:10:46.875;2914.563;1
12:10:46.900;2917.035;1
12:10:46.921;2915.181;1
12:10:46.942;2915.181;1
12:10:46.966;2915.181;1
12:10:46.991;2916.664;1
12:10:47.012;2916.664;1
12:10:47.036;2915.552;1
12:10:47.059;2914.687;1
12:10:47.084;2916.541;1
12:10:47.105;2916.541;1
12:10:47.127;2916.17;1
12:10:47.149;2914.316;1
12:10:47.172;2916.293;1
12:10:47.196;2916.293;1
12:10:47.221;2916.417;1
12:10:47.243;2916.417;1
12:10:47.265;2914.192;1
12:10:47.287;2916.541;1
12:10:47.311;2916.541;1
12:10:47.335;2916.788;1
12:10:47.357;2914.316;1
12:10:47.382;2914.316;1
12:10:47.402;2915.923;1
12:10:47.425;2917.406;1
12:10:47.448;2915.181;1
12:10:47.474;2915.923;1
12:10:47.495;2915.923;1
12:10:47.517;2915.923;1
12:10:47.540;2917.158;1
12:10:47.563;2915.181;1
12:10:47.586;2915.181;1
12:10:47.609;2917.282;1
12:10:47.632;2917.282;1
12:10:47.655;2915.304;1
12:10:47.681;2915.428;1
12:10:47.702;2917.158;1
12:10:47.724;2917.158;1
12:10:47.747;2915.428;1
12:10:47.773;2915.428;1
12:10:47.795;2914.439;1
12:10:47.817;2916.788;1
12:10:47.839;2916.046;1
12:10:47.864;2916.046;1
12:10:47.886;2914.192;1
12:10:47.911;2914.192;1
12:10:47.932;2916.911;1
12:10:47.954;2917.035;1
12:10:47.980;2917.035;1
12:10:48.001;2913.945;1
12:10:48.024;2916.046;1
12:10:48.048;2916.788;1
12:10:48.069;2916.788;1
12:10:48.092;2914.316;1
12:10:48.116;2915.923;1
12:10:48.138;2915.923;1
12:10:48.161;2916.541;1
12:10:48.184;2914.81;1
12:10:48.208;2914.81;1
12:10:48.231;2916.046;1
12:10:48.256;2917.158;1
12:10:48.279;2915.552;1
12:10:48.300;2915.552;1
12:10:48.323;2915.552;1
12:10:48.345;2915.552;1
12:10:48.371;2916.911;1
12:10:48.393;2916.17;1
12:10:48.417;2914.934;1
12:10:48.438;2914.934;1
12:10:48.460;2916.293;1
12:10:48.484;2916.293;1
12:10:48.507;2915.428;1
12:10:48.532;2914.316;1
12:10:48.553;2914.316;1
12:10:48.577;2916.293;1
12:10:48.600;2916.293;1
12:10:48.623;2916.293;1
12:10:48.644;2913.698;1
12:10:48.670;2916.541;1
12:10:48.692;2916.293;1
12:10:48.714;2916.293;1
12:10:48.740;2914.563;1
12:10:48.760;2914.563;1
12:10:48.783;2916.541;1
12:10:48.807;2916.541;1
12:10:48.832;2914.563;1
12:10:48.852;2916.17;1
12:10:48.878;2916.17;1
12:10:48.900;2916.17;1
12:10:48.921;2916.788;1
12:10:48.946;2915.552;1
12:10:48.969;2915.923;1
12:10:48.990;2917.035;1
12:10:49.013;2917.035;1
12:10:49.038;2915.181;1
12:10:49.059;2915.181;1
12:10:49.084;2915.057;1
12:10:49.105;2916.664;1
12:10:49.128;2915.304;1
12:10:49.153;2915.304;1
12:10:49.175;2914.687;1
12:10:49.198;2914.687;1
12:10:49.220;2917.035;1
12:10:49.244;2916.17;1
12:10:49.266;2914.81;1
12:10:49.290;2916.788;1
12:10:49.312;2916.788;1
12:10:49.335;2916.788;1
12:10:49.358;2913.698;1
12:10:49.383;2916.788;1
12:10:49.404;2917.158;1
12:10:49.427;2917.158;1
12:10:49.452;2917.158;1
12:10:49.475;2914.316;1
12:10:49.496;2916.293;1
12:10:49.519;2916.417;1
12:10:49.542;2916.417;1
12:10:49.567;2915.057;1
12:10:49.588;2915.057;1
12:10:49.611;2916.046;1
12:10:49.634;2916.911;1
12:10:49.657;2915.304;1
12:10:49.683;2915.675;1
12:10:49.703;2915.675;1
12:10:49.728;2915.675;1
12:10:49.749;2917.035;1
12:10:49.774;2915.181;1
12:10:49.795;2915.057;1
12:10:49.819;2917.653;1
12:10:49.840;2917.653;1
12:10:49.864;2917.653;1
12:10:49.886;2915.675;1
12:10:49.909;2914.687;1
12:10:49.932;2917.529;1
12:10:49.957;2915.428;1
12:10:49.982;2915.428;1
12:10:50.002;2915.428;1
12:10:50.024;2914.192;1
12:10:50.049;2917.653;1
12:10:50.071;2916.17;1
12:10:50.093;2914.192;1
12:10:50.116;2916.17;1
12:10:50.139;2916.17;1
12:10:50.163;2915.923;1
12:10:50.185;2915.923;1
12:10:50.208;2914.81;1
12:10:50.231;2916.293;1
12:10:50.256;2916.788;1
12:10:50.277;2916.788;1
12:10:50.300;2916.788;1
12:10:50.323;2914.934;1
12:10:50.346;2916.046;1
12:10:50.369;2917.035;1
12:10:50.392;2915.057;1
12:10:50.415;2915.057;1
12:10:50.438;2915.428;1
12:10:50.461;2917.406;1
12:10:50.484;2917.406;1
12:10:50.507;2915.304;1
12:10:50.533;2914.687;1
12:10:50.554;2914.687;1
12:10:50.576;2917.776;1
12:10:50.600;2914.934;1
12:10:50.623;2914.934;1
12:10:50.646;2914.192;1
12:10:50.670;2917.035;1
12:10:50.694;2917.035;1
12:10:50.717;2916.046;1
12:10:50.738;2916.046;1
12:10:50.761;2914.81;1
12:10:50.785;2916.664;1
12:10:50.807;2915.923;1
12:10:50.830;2915.923;1
12:10:50.853;2914.563;1
12:10:50.877;2916.541;1
12:10:50.898;2916.541;1
12:10:50.922;2916.541;1
12:10:50.946;2915.428;1
12:10:50.967;2915.428;1
12:10:50.993;2916.417;1
12:10:51.013;2916.911;1
12:10:51.039;2914.563;1
12:10:51.060;2915.923;1
12:10:51.083;2915.923;1
12:10:51.106;2917.406;1
12:10:51.131;2917.406;1
12:10:51.151;2915.057;1
12:10:51.176;2915.057;1
12:10:51.198;2915.057;1
12:10:51.220;2917.282;1
12:10:51.244;2915.057;1
12:10:51.268;2915.057;1
12:10:51.292;2914.687;1
12:10:51.312;2917.282;1
12:10:51.336;2915.552;1
12:10:51.358;2914.934;1
12:10:51.382;2914.934;1
12:10:51.405;2914.934;1
12:10:51.428;2917.035;1
12:10:51.451;2915.428;1
12:10:51.474;2914.439;1
12:10:51.497;2916.788;1
12:10:51.520;2916.788;1
12:10:51.543;2916.788;1
12:10:51.567;2916.046;1
12:10:51.591;2914.563;1
12:10:51.612;2916.541;1
12:10:51.634;2916.541;1
12:10:51.658;2916.541;1
12:10:51.686;2916.541;1
12:10:51.704;2914.934;1
12:10:51.727;2916.417;1
12:10:51.750;2916.911;1
12:10:51.772;2915.057;1
12:10:51.798;2915.057;1
12:10:51.819;2915.057;1
12:10:51.842;2915.799;1
12:10:51.865;2917.158;1
12:10:51.888;2914.934;1
12:10:51.910;2914.934;1
12:10:51.935;2915.428;1
12:10:51.958;2915.428;1
12:10:51.983;2916.788;1
12:10:52.002;2915.428;1
12:10:52.026;2915.428;1
12:10:52.049;2917.158;1
12:10:52.072;2917.158;1
12:10:52.094;2917.158;1
12:10:52.118;2915.304;1
12:10:52.141;2914.81;1
12:10:52.163;2916.541;1
12:10:52.187;2915.923;1
12:10:52.211;2915.923;1
12:10:52.232;2915.923;1
12:10:52.257;2914.934;1
12:10:52.281;2916.417;1
12:10:52.301;2916.17;1
12:10:52.324;2914.687;1
12:10:52.348;2914.687;1
12:10:52.372;2916.293;1
12:10:52.396;2916.293;1
12:10:52.419;2916.417;1
12:10:52.441;2914.563;1
12:10:52.462;2916.17;1
12:10:52.487;2917.158;1
12:10:52.510;2917.158;1
12:10:52.531;2914.316;1
12:10:52.554;2915.923;1
12:10:52.580;2915.923;1
12:10:52.601;2917.282;1
12:10:52.624;2914.934;1
12:10:52.647;2914.934;1
12:10:52.670;2915.181;1
12:10:52.695;2915.181;1
12:10:52.718;2917.406;1
12:10:52.740;2915.304;1
12:10:52.762;2915.304;1
12:10:52.785;2915.304;1
12:10:52.807;2917.158;1
12:10:52.831;2917.158;1
12:10:52.854;2915.181;1
12:10:52.876;2915.181;1
12:10:52.900;2916.541;1
12:10:52.922;2915.675;1
12:10:52.945;2914.439;1
12:10:52.968;2914.439;1
12:10:52.992;2916.293;1
12:10:53.014;2916.293;1
12:10:53.038;2916.293;1
12:10:53.060;2913.945;1
12:10:53.083;2913.945;1
12:10:53.106;2916.664;1
12:10:53.129;2917.035;1
12:10:53.152;2917.035;1
12:10:53.175;2914.563;1
12:10:53.199;2914.563;1
12:10:53.221;2917.158;1
12:10:53.244;2914.687;1
12:10:53.267;2914.687;1
12:10:53.291;2914.687;1
12:10:53.313;2915.552;1
12:10:53.336;2915.552;1
12:10:53.359;2915.181;1
12:10:53.385;2915.675;1
12:10:53.405;2916.664;1
12:10:53.428;2916.664;1
12:10:53.451;2914.934;1
12:10:53.474;2914.934;1
12:10:53.497;2914.934;1
12:10:53.521;2915.552;1
12:10:53.543;2916.788;1
12:10:53.566;2914.934;1
12:10:53.590;2914.934;1
12:10:53.613;2914.934;1
12:10:53.635;2914.934;1
12:10:53.659;2917.035;1
12:10:53.684;2916.17;1
12:10:53.705;2914.563;1
12:10:53.727;2916.788;1
12:10:53.752;2916.788;1
12:10:53.774;2916.788;1
12:10:53.798;2916.293;1
12:10:53.821;2913.698;1
12:10:53.843;2916.664;1
12:10:53.866;2916.417;1
12:10:53.888;2916.417;1
12:10:53.911;2916.417;1
12:10:53.937;2914.192;1
12:10:53.960;2916.293;1
12:10:53.985;2916.911;1
12:10:54.005;2914.81;1
12:10:54.026;2914.81;1
12:10:54.051;2916.046;1
12:10:54.072;2916.541;1
12:10:54.095;2916.541;1
12:10:54.118;2915.428;1
12:10:54.142;2915.799;1
12:10:54.164;2916.541;1
12:10:54.188;2916.541;1
12:10:54.210;2916.541;1
12:10:54.234;2915.057;1
12:10:54.256;2915.057;1
12:10:54.282;2916.664;1
12:10:54.302;2916.664;1
12:10:54.326;2915.181;1
12:10:54.348;2914.563;1
12:10:54.372;2916.417;1
12:10:54.394;2916.417;1
12:10:54.420;2915.923;1
12:10:54.443;2915.923;1
12:10:54.464;2914.316;1
12:10:54.489;2916.788;1
12:10:54.511;2916.541;1
12:10:54.535;2914.439;1
12:10:54.556;2914.439;1
12:10:54.580;2914.439;1
12:10:54.603;2916.664;1
12:10:54.625;2916.293;1
12:10:54.648;2914.81;1
12:10:54.672;2916.664;1
12:10:54.694;2916.17;1
12:10:54.719;2916.17;1
12:10:54.740;2916.17;1
12:10:54.762;2914.563;1
12:10:54.785;2915.675;1
12:10:54.808;2914.934;1
12:10:54.831;2914.934;1
12:10:54.854;2914.934;1
12:10:54.878;2914.934;1
12:10:54.900;2915.552;1
12:10:54.924;2916.788;1
12:10:54.948;2915.552;1
12:10:54.970;2914.81;1
12:10:54.994;2914.81;1
12:10:55.015;2914.81;1
12:10:55.040;2916.788;1
12:10:55.064;2915.057;1
12:10:55.086;2914.069;1
12:10:55.107;2917.282;1
12:10:55.133;2917.282;1
12:10:55.154;2915.923;1
12:10:55.177;2915.923;1
12:10:55.201;2914.192;1
12:10:55.222;2916.911;1
12:10:55.247;2915.799;1
12:10:55.269;2915.799;1
12:10:55.294;2915.799;1
12:10:55.314;2916.664;1
12:10:55.338;2916.664;1
12:10:55.361;2916.911;1
12:10:55.386;2914.316;1
12:10:55.408;2914.316;1
12:10:55.430;2915.675;1
12:10:55.454;2916.664;1
12:10:55.477;2916.664;1
12:10:55.499;2915.181;1
12:10:55.522;2916.046;1
12:10:55.545;2916.788;1
12:10:55.568;2915.057;1
12:10:55.591;2915.057;1
12:10:55.614;2915.057;1
12:10:55.637;2917.158;1
12:10:55.660;2917.158;1
12:10:55.683;2917.158;1
12:10:55.706;2914.192;1
12:10:55.729;2916.911;1
12:10:55.752;2916.911;1
12:10:55.775;2916.911;1
12:10:55.799;2915.799;1
12:10:55.822;2914.316;1
12:10:55.844;2914.316;1
12:10:55.867;2917.035;1
12:10:55.891;2915.675;1
12:10:55.913;2915.675;1
12:10:55.936;2913.698;1
12:10:55.961;2916.911;1
12:10:55.984;2916.911;1
12:10:56.006;2916.293;1
12:10:56.028;2914.439;1
12:10:56.051;2916.046;1
12:10:56.075;2916.17;1
12:10:56.099;2916.17;1
12:10:56.122;2916.17;1
12:10:56.143;2914.563;1
12:10:56.166;2915.923;1
12:10:56.190;2916.911;1
12:10:56.214;2916.911;1
12:10:56.236;2915.181;1
12:10:56.259;2915.181;1
12:10:56.287;2915.799;1
12:10:56.306;2916.911;1
12:10:56.329;2914.934;1
12:10:56.349;2914.934;1
12:10:56.375;2914.934;1
12:10:56.397;2917.406;1
12:10:56.421;2917.406;1
12:10:56.441;2915.304;1
12:10:56.465;2915.057;1
12:10:56.488;2917.035;1
12:10:56.510;2917.035;1
12:10:56.533;2915.675;1
12:10:56.558;2915.675;1
12:10:56.582;2913.821;1
12:10:56.602;2916.664;1
12:10:56.625;2915.675;1
12:10:56.648;2914.316;1
12:10:56.672;2914.316;1
12:10:56.695;2914.316;1
12:10:56.718;2914.316;1
12:10:56.740;2916.541;1
12:10:56.763;2916.046;1
12:10:56.786;2916.046;1
12:10:56.809;2916.046;1
12:10:56.832;2916.046;1
12:10:56.855;2916.293;1
12:10:56.881;2916.293;1
12:10:56.901;2916.788;1
12:10:56.924;2916.788;1
12:10:56.947;2916.788;1
12:10:56.973;2914.687;1
12:10:56.993;2915.675;1
12:10:57.016;2917.529;1
12:10:57.039;2914.934;1
12:10:57.062;2914.934;1
12:10:57.085;2914.934;1
12:10:57.110;2914.81;1
12:10:57.132;2917.406;1
12:10:57.154;2914.934;1
12:10:57.179;2914.687;1
12:10:57.201;2914.687;1
12:10:57.224;2914.687;1
12:10:57.246;2916.911;1
12:10:57.269;2915.428;1
12:10:57.292;2914.81;1
12:10:57.315;2917.035;1
12:10:57.338;2917.035;1
12:10:57.364;2915.552;1
12:10:57.385;2915.552;1
12:10:57.407;2914.934;1
12:10:57.433;2916.293;1
12:10:57.456;2915.799;1
12:10:57.476;2915.799;1
12:10:57.499;2915.799;1
12:10:57.523;2914.687;1
12:10:57.546;2916.788;1
12:10:57.568;2916.541;1
12:10:57.593;2914.81;1
12:10:57.616;2914.81;1
12:10:57.638;2916.293;1
12:10:57.660;2916.541;1
12:10:57.683;2916.541;1
12:10:57.707;2914.439;1
12:10:57.731;2915.428;1
12:10:57.752;2917.776;1
12:10:57.778;2917.776;1
12:10:57.798;2914.934;1
12:10:57.824;2914.934;1
12:10:57.844;2915.057;1
12:10:57.867;2917.406;1
12:10:57.891;2915.057;1
12:10:57.915;2915.057;1
12:10:57.938;2915.057;1
12:10:57.962;2915.057;1
12:10:57.984;2916.293;1
12:10:58.006;2915.675;1
12:10:58.028;2914.316;1
12:10:58.053;2914.316;1
12:10:58.075;2916.417;1
12:10:58.099;2916.417;1
12:10:58.121;2915.428;1
12:10:58.144;2914.316;1
12:10:58.168;2916.417;1
12:10:58.190;2916.417;1
12:10:58.212;2915.923;1
12:10:58.235;2915.923;1
12:10:58.261;2914.687;1
12:10:58.284;2916.17;1
12:10:58.305;2916.417;1
12:10:58.327;2916.417;1
12:10:58.350;2914.439;1
12:10:58.375;2916.17;1
12:10:58.398;2916.17;1
12:10:58.421;2917.282;1
12:10:58.442;2914.687;1
12:10:58.465;2914.687;1
12:10:58.488;2915.428;1
12:10:58.512;2917.158;1
12:10:58.535;2917.158;1
12:10:58.557;2914.81;1
12:10:58.584;2915.304;1
12:10:58.604;2915.304;1
12:10:58.627;2916.911;1
12:10:58.651;2915.304;1
12:10:58.673;2914.687;1
12:10:58.695;2914.687;1
12:10:58.719;2916.541;1
12:10:58.742;2916.541;1
12:10:58.764;2914.81;1
12:10:58.789;2914.81;1
12:10:58.810;2914.81;1
12:10:58.833;2916.541;1
12:10:58.857;2915.799;1
12:10:58.882;2914.316;1
12:10:58.904;2914.316;1
12:10:58.925;2916.788;1
12:10:58.948;2916.046;1
12:10:58.971;2914.192;1
12:10:58.997;2914.192;1
12:10:59.020;2916.293;1
12:10:59.041;2916.293;1
12:10:59.064;2916.293;1
12:10:59.086;2914.439;1
12:10:59.111;2915.675;1
12:10:59.134;2916.911;1
12:10:59.157;2916.911;1
12:10:59.183;2916.911;1
12:10:59.201;2914.439;1
12:10:59.224;2915.923;1
12:10:59.248;2917.035;1
12:10:59.272;2914.81;1
12:10:59.294;2914.81;1
12:10:59.316;2914.81;1
12:10:59.340;2915.799;1
12:10:59.362;2916.417;1
12:10:59.386;2915.057;1
12:10:59.409;2915.057;1
12:10:59.433;2915.057;1
12:10:59.456;2915.923;1
12:10:59.478;2915.923;1
12:10:59.500;2915.181;1
12:10:59.523;2914.81;1
12:10:59.547;2916.417;1
12:10:59.570;2916.417;1
12:10:59.592;2916.046;1
12:10:59.616;2916.046;1
12:10:59.638;2914.687;1
12:10:59.661;2916.293;1
12:10:59.685;2916.293;1
12:10:59.707;2916.293;1
12:10:59.730;2916.293;1
12:10:59.753;2916.417;1
12:10:59.776;2916.417;1
12:10:59.799;2916.541;1
12:10:59.822;2914.316;1
12:10:59.845;2915.923;1
12:10:59.868;2915.923;1
12:10:59.891;2917.158;1
12:10:59.914;2914.563;1
12:10:59.937;2915.552;1
12:10:59.960;2915.552;1
12:10:59.983;2916.541;1
12:11:00.007;2916.541;1
12:11:00.031;2914.687;1
12:11:00.052;2915.675;1
12:11:00.075;2916.541;1
12:11:00.098;2916.541;1
12:11:00.121;2915.057;1
12:11:00.144;2915.057;1
12:11:00.167;2916.17;1
12:11:00.191;2916.17;1
12:11:00.213;2916.17;1
12:11:00.236;2915.428;1
12:11:00.260;2914.934;1
12:11:00.286;2914.934;1
12:11:00.306;2917.158;1
12:11:00.330;2916.17;1
12:11:00.353;2914.316;1
12:11:00.376;2917.035;1
12:11:00.400;2917.035;1
12:11:00.421;2917.035;1
12:11:00.443;2916.417;1
12:11:00.466;2913.945;1
12:11:00.489;2913.945;1
12:11:00.512;2916.664;1
12:11:00.536;2916.664;1
12:11:00.561;2916.664;1
12:11:00.582;2914.316;1
12:11:00.604;2916.293;1
12:11:00.629;2917.035;1
12:11:00.652;2914.316;1
12:11:00.674;2915.675;1
12:11:00.696;2915.675;1
12:11:00.722;2915.675;1
12:11:00.742;2916.417;1
12:11:00.766;2915.552;1
12:11:00.788;2915.428;1
12:11:00.812;2916.293;1
12:11:00.836;2916.293;1
12:11:00.857;2915.181;1
12:11:00.886;2915.181;1
12:11:00.905;2915.057;1
12:11:00.928;2916.541;1
12:11:00.952;2915.552;1
12:11:00.974;2915.552;1
12:11:00.997;2914.563;1
12:11:01.021;2916.541;1
12:11:01.041;2915.799;1
12:11:01.064;2915.799;1
12:11:01.087;2913.698;1
12:11:01.110;2913.698;1
12:11:01.133;2916.541;1
12:11:01.156;2916.17;1
12:11:01.182;2913.821;1
12:11:01.203;2916.17;1
12:11:01.225;2916.17;1
12:11:01.248;2916.17;1
12:11:01.272;2916.541;1
12:11:01.294;2914.192;1
12:11:01.317;2915.552;1
12:11:01.340;2916.541;1
12:11:01.363;2916.541;1
12:11:01.386;2916.541;1
12:11:01.409;2914.687;1
12:11:01.432;2915.675;1
12:11:01.455;2916.541;1
12:11:01.480;2915.057;1
12:11:01.501;2915.057;1
12:11:01.524;2914.934;1
12:11:01.547;2914.934;1
12:11:01.570;2916.541;1
12:11:01.594;2916.541;1
12:11:01.617;2915.304;1
12:11:01.639;2914.439;1
12:11:01.663;2917.035;1
12:11:01.686;2917.035;1
12:11:01.708;2915.181;1
12:11:01.731;2915.181;1
12:11:01.755;2913.945;1
12:11:01.777;2917.035;1
12:11:01.801;2916.17;1
12:11:01.824;2916.17;1
12:11:01.847;2913.698;1
12:11:01.869;2916.541;1
12:11:01.895;2916.541;1
12:11:01.916;2916.417;1
12:11:01.939;2914.069;1
12:11:01.963;2914.069;1
12:11:01.987;2916.417;1
12:11:02.010;2916.293;1
12:11:02.031;2913.945;1
12:11:02.055;2916.17;1
12:11:02.077;2916.17;1
12:11:02.100;2916.17;1
12:11:02.124;2916.293;1
12:11:02.148;2914.563;1
12:11:02.169;2915.552;1
12:11:02.192;2916.664;1
12:11:02.217;2916.664;1
12:11:02.241;2916.664;1
12:11:02.264;2915.057;1
12:11:02.286;2914.687;1
12:11:02.307;2917.282;1
12:11:02.332;2915.304;1
12:11:02.354;2915.304;1
12:11:02.376;2914.439;1
12:11:02.401;2917.529;1
12:11:02.422;2917.529;1
12:11:02.446;2915.181;1
12:11:02.470;2913.821;1
12:11:02.492;2913.821;1
12:11:02.516;2916.664;1
12:11:02.538;2915.552;1
12:11:02.563;2914.316;1
12:11:02.585;2914.316;1
12:11:02.607;2916.17;1
12:11:02.631;2916.17;1
12:11:02.654;2915.799;1
12:11:02.676;2914.563;1
12:11:02.698;2916.17;1
12:11:02.721;2916.417;1
12:11:02.744;2916.417;1
12:11:02.769;2916.417;1
12:11:02.790;2914.81;1
12:11:02.813;2915.923;1
12:11:02.836;2916.664;1
12:11:02.859;2914.687;1
12:11:02.883;2915.552;1
12:11:02.907;2915.552;1
12:11:02.929;2915.552;1
12:11:02.952;2916.417;1
12:11:02.974;2915.181;1
12:11:02.998;2914.316;1
12:11:03.020;2914.316;1
12:11:03.043;2914.316;1
12:11:03.065;2917.158;1
12:11:03.088;2915.304;1
12:11:03.111;2914.192;1
12:11:03.134;2917.282;1
12:11:03.160;2915.552;1
12:11:03.181;2915.552;1
12:11:03.203;2915.552;1
12:11:03.226;2914.316;1
12:11:03.252;2916.293;1
12:11:03.274;2915.675;1
12:11:03.296;2913.821;1
12:11:03.320;2913.821;1
12:11:03.341;2916.046;1
12:11:03.366;2916.046;1
12:11:03.389;2916.293;1
12:11:03.413;2914.439;1
12:11:03.435;2915.799;1
12:11:03.457;2915.799;1
12:11:03.482;2916.293;1
12:11:03.503;2916.293;1
12:11:03.525;2915.181;1
12:11:03.551;2915.675;1
12:11:03.573;2917.035;1
12:11:03.594;2917.035;1
12:11:03.617;2915.057;1
12:11:03.640;2914.81;1
12:11:03.665;2917.406;1
12:11:03.686;2917.406;1
12:11:03.709;2914.934;1
12:11:03.732;2914.439;1
12:11:03.755;2914.439;1
12:11:03.783;2917.406;1
12:11:03.801;2914.81;1
12:11:03.824;2914.81;1
12:11:03.847;2914.192;1
12:11:03.870;2916.417;1
12:11:03.894;2916.417;1
12:11:03.916;2915.552;1
12:11:03.940;2915.552;1
12:11:03.962;2916.17;1
12:11:03.985;2916.17;1
12:11:04.008;2916.17;1
12:11:04.032;2915.923;1
12:11:04.055;2915.923;1
12:11:04.077;2914.316;1
12:11:04.100;2916.046;1
12:11:04.123;2914.439;1
12:11:04.146;2914.439;1
12:11:04.169;2914.439;1
12:11:04.193;2915.799;1
12:11:04.215;2915.799;1
12:11:04.239;2916.788;1
12:11:04.261;2915.304;1
12:11:04.285;2915.304;1
12:11:04.307;2917.035;1
12:11:04.330;2917.035;1
12:11:04.355;2917.035;1
12:11:04.376;2914.439;1
12:11:04.400;2914.934;1
12:11:04.422;2917.158;1
12:11:04.445;2917.158;1
12:11:04.468;2915.181;1
12:11:04.492;2914.563;1
12:11:04.514;2914.563;1
12:11:04.537;2916.911;1
12:11:04.560;2914.934;1
12:11:04.584;2914.934;1
12:11:04.607;2914.316;1
12:11:04.630;2916.293;1
12:11:04.653;2915.675;1
12:11:04.676;2915.675;1
12:11:04.698;2914.439;1
12:11:04.721;2916.541;1
12:11:04.744;2915.428;1
12:11:04.767;2915.428;1
12:11:04.790;2915.428;1
12:11:04.813;2914.439;1
12:11:04.836;2916.293;1
12:11:04.860;2916.17;1
12:11:04.882;2916.17;1
12:11:04.905;2914.439;1
12:11:04.928;2915.428;1
12:11:04.951;2916.788;1
12:11:04.975;2916.788;1
12:11:04.999;2914.563;1
12:11:05.020;2914.563;1
12:11:05.043;2915.181;1
12:11:05.066;2915.181;1
12:11:05.091;2915.181;1
12:11:05.112;2915.181;1
12:11:05.135;2914.81;1
12:11:05.159;2914.81;1
12:11:05.183;2917.035;1
12:11:05.205;2915.057;1
12:11:05.227;2914.316;1
12:11:05.250;2917.158;1
12:11:05.273;2917.158;1
12:11:05.296;2917.158;1
12:11:05.321;2915.428;1
12:11:05.342;2914.439;1
12:11:05.365;2915.675;1
12:11:05.389;2915.675;1
12:11:05.411;2915.675;1
12:11:05.436;2915.675;1
12:11:05.458;2914.687;1
12:11:05.483;2916.046;1
12:11:05.503;2915.428;1
12:11:05.526;2914.192;1
12:11:05.550;2914.192;1
12:11:05.573;2916.17;1
12:11:05.595;2916.17;1
12:11:05.618;2917.035;1
12:11:05.641;2914.687;1
12:11:05.665;2915.428;1
12:11:05.688;2916.664;1
12:11:05.711;2916.664;1
12:11:05.735;2914.687;1
12:11:05.757;2915.181;1
12:11:05.783;2916.788;1
12:11:05.803;2916.788;1
12:11:05.826;2914.316;1
12:11:05.850;2914.316;1
12:11:05.872;2914.439;1
12:11:05.895;2917.282;1
12:11:05.918;2914.934;1
12:11:05.941;2914.934;1
12:11:05.964;2914.687;1
12:11:05.988;2914.687;1
12:11:06.009;2916.293;1
12:11:06.035;2915.181;1
12:11:06.057;2914.563;1
12:11:06.081;2916.417;1
12:11:06.101;2916.417;1
12:11:06.124;2916.417;1
12:11:06.147;2915.799;1
12:11:06.173;2914.439;1
12:11:06.193;2916.293;1
12:11:06.216;2916.417;1
