TimeStamp;Температура масла на входе в двигатель за фильтром (поз. Т607);0 - Bad, 1 - Good
12:10:52.922;24.199;1
12:10:52.945;24.199;1
12:10:52.968;24.199;1
12:10:52.992;24.199;1
12:10:53.014;24.199;1
12:10:53.038;24.199;1
12:10:53.060;24.199;1
12:10:53.083;24.199;1
12:10:53.106;24.199;1
12:10:53.129;24.199;1
12:10:53.152;24.199;1
12:10:53.175;24.129;1
12:10:53.199;24.129;1
12:10:53.221;24.129;1
12:10:53.244;24.129;1
12:10:53.267;24.129;1
12:10:53.291;24.129;1
12:10:53.313;24.129;1
12:10:53.336;24.129;1
12:10:53.359;24.129;1
12:10:53.385;24.129;1
12:10:53.405;24.129;1
12:10:53.428;24.129;1
12:10:53.451;24.129;1
12:10:53.474;24.129;1
12:10:53.497;24.129;1
12:10:53.521;24.106;1
12:10:53.543;24.106;1
12:10:53.566;24.106;1
12:10:53.590;24.106;1
12:10:53.613;24.106;1
12:10:53.635;24.106;1
12:10:53.659;24.106;1
12:10:53.684;24.106;1
12:10:53.705;24.106;1
12:10:53.727;24.106;1
12:10:53.752;24.106;1
12:10:53.774;24.106;1
12:10:53.798;24.106;1
12:10:53.821;24.106;1
12:10:53.843;24.059;1
12:10:53.866;24.059;1
12:10:53.888;24.059;1
12:10:53.911;24.059;1
12:10:53.937;24.059;1
12:10:53.960;24.059;1
12:10:53.985;24.059;1
12:10:54.005;24.059;1
12:10:54.026;24.059;1
12:10:54.051;24.059;1
12:10:54.072;24.059;1
12:10:54.095;24.059;1
12:10:54.118;24.059;1
12:10:54.142;24.059;1
12:10:54.164;23.99;1
12:10:54.188;23.99;1
12:10:54.210;23.99;1
12:10:54.234;23.99;1
12:10:54.256;23.99;1
12:10:54.282;23.99;1
12:10:54.302;23.99;1
12:10:54.326;23.99;1
12:10:54.348;23.99;1
12:10:54.372;23.99;1
12:10:54.394;23.99;1
12:10:54.420;23.99;1
12:10:54.443;23.99;1
12:10:54.464;23.99;1
12:10:54.489;24.129;1
12:10:54.511;24.129;1
12:10:54.535;24.129;1
12:10:54.556;24.129;1
12:10:54.580;24.129;1
12:10:54.603;24.129;1
12:10:54.625;24.129;1
12:10:54.648;24.129;1
12:10:54.672;24.129;1
12:10:54.694;24.129;1
12:10:54.719;24.129;1
12:10:54.740;24.129;1
12:10:54.762;24.129;1
12:10:54.785;24.152;1
12:10:54.808;24.152;1
12:10:54.831;24.152;1
12:10:54.854;24.152;1
12:10:54.878;24.152;1
12:10:54.900;24.152;1
12:10:54.924;24.152;1
12:10:54.948;24.152;1
12:10:54.970;24.152;1
12:10:54.994;24.152;1
12:10:55.015;24.152;1
12:10:55.040;24.152;1
12:10:55.064;24.152;1
12:10:55.086;24.152;1
12:10:55.107;24.083;1
12:10:55.133;24.083;1
12:10:55.154;24.083;1
12:10:55.177;24.083;1
12:10:55.201;24.083;1
12:10:55.222;24.083;1
12:10:55.247;24.083;1
12:10:55.269;24.083;1
12:10:55.294;24.083;1
12:10:55.314;24.083;1
12:10:55.338;24.083;1
12:10:55.361;24.083;1
12:10:55.386;24.083;1
12:10:55.408;24.083;1
12:10:55.430;24.129;1
12:10:55.454;24.129;1
12:10:55.477;24.129;1
12:10:55.499;24.129;1
12:10:55.522;24.129;1
12:10:55.545;24.129;1
12:10:55.568;24.129;1
12:10:55.591;24.129;1
12:10:55.614;24.129;1
12:10:55.637;24.129;1
12:10:55.660;24.129;1
12:10:55.683;24.129;1
12:10:55.706;24.129;1
12:10:55.729;24.199;1
12:10:55.752;24.199;1
12:10:55.775;24.199;1
12:10:55.799;24.199;1
12:10:55.822;24.199;1
12:10:55.844;24.199;1
12:10:55.867;24.199;1
12:10:55.891;24.199;1
12:10:55.913;24.199;1
12:10:55.936;24.199;1
12:10:55.961;24.199;1
12:10:55.984;24.199;1
12:10:56.006;24.199;1
12:10:56.028;24.199;1
12:10:56.051;24.199;1
12:10:56.075;24.199;1
12:10:56.099;24.199;1
12:10:56.122;24.199;1
12:10:56.143;24.199;1
12:10:56.166;24.199;1
12:10:56.190;24.199;1
12:10:56.214;24.199;1
12:10:56.236;24.199;1
12:10:56.259;24.199;1
12:10:56.287;24.199;1
12:10:56.306;24.199;1
12:10:56.329;24.199;1
12:10:56.349;24.199;1
12:10:56.375;24.199;1
12:10:56.397;24.129;1
12:10:56.421;24.129;1
12:10:56.441;24.129;1
12:10:56.465;24.129;1
12:10:56.488;24.129;1
12:10:56.510;24.129;1
12:10:56.533;24.129;1
12:10:56.558;24.129;1
12:10:56.582;24.129;1
12:10:56.602;24.129;1
12:10:56.625;24.129;1
12:10:56.648;24.129;1
12:10:56.672;24.129;1
12:10:56.695;24.129;1
12:10:56.718;24.129;1
12:10:56.740;24.083;1
12:10:56.763;24.083;1
12:10:56.786;24.083;1
12:10:56.809;24.083;1
12:10:56.832;24.083;1
12:10:56.855;24.083;1
12:10:56.881;24.083;1
12:10:56.901;24.083;1
12:10:56.924;24.083;1
12:10:56.947;24.083;1
12:10:56.973;24.083;1
12:10:56.993;24.083;1
12:10:57.016;24.083;1
12:10:57.039;24.036;1
12:10:57.062;24.036;1
12:10:57.085;24.036;1
12:10:57.110;24.036;1
12:10:57.132;24.036;1
12:10:57.154;24.036;1
12:10:57.179;24.036;1
12:10:57.201;24.036;1
12:10:57.224;24.036;1
12:10:57.246;24.036;1
12:10:57.269;24.036;1
12:10:57.292;24.036;1
12:10:57.315;24.106;1
12:10:57.338;24.106;1
12:10:57.364;24.106;1
12:10:57.385;24.106;1
12:10:57.407;24.106;1
12:10:57.433;24.106;1
12:10:57.456;24.106;1
12:10:57.476;24.106;1
12:10:57.499;24.106;1
12:10:57.523;24.106;1
12:10:57.546;24.106;1
12:10:57.568;24.106;1
12:10:57.593;24.106;1
12:10:57.616;24.106;1
12:10:57.638;24.176;1
12:10:57.660;24.176;1
12:10:57.683;24.176;1
12:10:57.707;24.176;1
12:10:57.731;24.176;1
12:10:57.752;24.176;1
12:10:57.778;24.176;1
12:10:57.798;24.176;1
12:10:57.824;24.176;1
12:10:57.844;24.176;1
12:10:57.867;24.176;1
12:10:57.891;24.176;1
12:10:57.915;24.176;1
12:10:57.938;24.176;1
12:10:57.962;24.176;1
12:10:57.984;24.129;1
12:10:58.006;24.129;1
12:10:58.028;24.129;1
12:10:58.053;24.129;1
12:10:58.075;24.129;1
12:10:58.099;24.129;1
12:10:58.121;24.129;1
12:10:58.144;24.129;1
12:10:58.168;24.129;1
12:10:58.190;24.129;1
12:10:58.212;24.129;1
12:10:58.235;24.129;1
12:10:58.261;24.129;1
12:10:58.284;24.129;1
12:10:58.305;24.129;1
12:10:58.327;24.129;1
12:10:58.350;24.129;1
12:10:58.375;24.129;1
12:10:58.398;24.129;1
12:10:58.421;24.129;1
12:10:58.442;24.129;1
12:10:58.465;24.129;1
12:10:58.488;24.129;1
12:10:58.512;24.129;1
12:10:58.535;24.129;1
12:10:58.557;24.129;1
12:10:58.584;24.129;1
12:10:58.604;24.129;1
12:10:58.627;24.059;1
12:10:58.651;24.059;1
12:10:58.673;24.059;1
12:10:58.695;24.059;1
12:10:58.719;24.059;1
12:10:58.742;24.059;1
12:10:58.764;24.059;1
12:10:58.789;24.059;1
12:10:58.810;24.059;1
12:10:58.833;24.059;1
12:10:58.857;24.059;1
12:10:58.882;24.059;1
12:10:58.904;24.059;1
12:10:58.925;24.059;1
12:10:58.948;24.129;1
12:10:58.971;24.129;1
12:10:58.997;24.129;1
12:10:59.020;24.129;1
12:10:59.041;24.129;1
12:10:59.064;24.129;1
12:10:59.086;24.129;1
12:10:59.111;24.129;1
12:10:59.134;24.129;1
12:10:59.157;24.129;1
12:10:59.183;24.129;1
12:10:59.201;24.129;1
12:10:59.224;24.129;1
12:10:59.248;24.129;1
12:10:59.272;24.083;1
12:10:59.294;24.083;1
12:10:59.316;24.083;1
12:10:59.340;24.083;1
12:10:59.362;24.083;1
12:10:59.386;24.083;1
12:10:59.409;24.083;1
12:10:59.433;24.083;1
12:10:59.456;24.083;1
12:10:59.478;24.083;1
12:10:59.500;24.083;1
12:10:59.523;24.083;1
12:10:59.547;24.083;1
12:10:59.570;24.083;1
12:10:59.592;24.036;1
12:10:59.616;24.036;1
12:10:59.638;24.036;1
12:10:59.661;24.036;1
12:10:59.685;24.036;1
12:10:59.707;24.036;1
12:10:59.730;24.036;1
12:10:59.753;24.036;1
12:10:59.776;24.036;1
12:10:59.799;24.036;1
12:10:59.822;24.036;1
12:10:59.845;24.036;1
12:10:59.868;24.036;1
12:10:59.891;24.036;1
12:10:59.914;24.036;1
12:10:59.937;24.036;1
12:10:59.960;24.036;1
12:10:59.983;24.036;1
12:11:00.007;24.036;1
12:11:00.031;24.036;1
12:11:00.052;24.036;1
12:11:00.075;24.036;1
12:11:00.098;24.036;1
12:11:00.121;24.036;1
12:11:00.144;24.036;1
12:11:00.167;24.036;1
12:11:00.191;24.036;1
12:11:00.213;24.036;1
12:11:00.236;24.083;1
12:11:00.260;24.083;1
12:11:00.286;24.083;1
12:11:00.306;24.083;1
12:11:00.330;24.083;1
12:11:00.353;24.083;1
12:11:00.376;24.083;1
12:11:00.400;24.083;1
12:11:00.421;24.083;1
12:11:00.443;24.083;1
12:11:00.466;24.083;1
12:11:00.489;24.083;1
12:11:00.512;24.083;1
12:11:00.536;24.083;1
12:11:00.561;24.106;1
12:11:00.582;24.106;1
12:11:00.604;24.106;1
12:11:00.629;24.106;1
12:11:00.652;24.106;1
12:11:00.674;24.106;1
12:11:00.696;24.106;1
12:11:00.722;24.106;1
12:11:00.742;24.106;1
12:11:00.766;24.106;1
12:11:00.788;24.106;1
12:11:00.812;24.106;1
12:11:00.836;24.059;1
12:11:00.857;24.059;1
12:11:00.886;24.059;1
12:11:00.905;24.059;1
12:11:00.928;24.059;1
12:11:00.952;24.059;1
12:11:00.974;24.059;1
12:11:00.997;24.059;1
12:11:01.021;24.059;1
12:11:01.041;24.059;1
12:11:01.064;24.059;1
12:11:01.087;24.059;1
12:11:01.110;24.059;1
12:11:01.133;24.059;1
12:11:01.156;24.059;1
12:11:01.182;24.059;1
12:11:01.203;24.059;1
12:11:01.225;24.059;1
12:11:01.248;24.059;1
12:11:01.272;24.059;1
12:11:01.294;24.059;1
12:11:01.317;24.059;1
12:11:01.340;24.059;1
12:11:01.363;24.059;1
12:11:01.386;24.059;1
12:11:01.409;24.059;1
12:11:01.432;24.059;1
12:11:01.455;24.059;1
12:11:01.480;23.99;1
12:11:01.501;23.99;1
12:11:01.524;23.99;1
12:11:01.547;23.99;1
12:11:01.570;23.99;1
12:11:01.594;23.99;1
12:11:01.617;23.99;1
12:11:01.639;23.99;1
12:11:01.663;23.99;1
12:11:01.686;23.99;1
12:11:01.708;23.99;1
12:11:01.731;23.99;1
12:11:01.755;23.99;1
12:11:01.777;23.99;1
12:11:01.801;23.99;1
12:11:01.824;24.059;1
12:11:01.847;24.059;1
12:11:01.869;24.059;1
12:11:01.895;24.059;1
12:11:01.916;24.059;1
12:11:01.939;24.059;1
12:11:01.963;24.059;1
12:11:01.987;24.059;1
12:11:02.010;24.059;1
12:11:02.031;24.059;1
12:11:02.055;24.059;1
12:11:02.077;24.059;1
12:11:02.100;24.059;1
12:11:02.124;24.059;1
12:11:02.148;24.036;1
12:11:02.169;24.036;1
12:11:02.192;24.036;1
12:11:02.217;24.036;1
12:11:02.241;24.036;1
12:11:02.264;24.036;1
12:11:02.286;24.036;1
12:11:02.307;24.036;1
12:11:02.332;24.036;1
12:11:02.354;24.036;1
12:11:02.376;24.036;1
12:11:02.401;24.036;1
12:11:02.422;24.036;1
12:11:02.446;24.059;1
12:11:02.470;24.059;1
12:11:02.492;24.059;1
12:11:02.516;24.059;1
12:11:02.538;24.059;1
12:11:02.563;24.059;1
12:11:02.585;24.059;1
12:11:02.607;24.059;1
12:11:02.631;24.059;1
12:11:02.654;24.059;1
12:11:02.676;24.059;1
12:11:02.698;24.059;1
12:11:02.721;24.059;1
12:11:02.744;24.059;1
12:11:02.769;23.99;1
12:11:02.790;23.99;1
12:11:02.813;23.99;1
12:11:02.836;23.99;1
12:11:02.859;23.99;1
12:11:02.883;23.99;1
12:11:02.907;23.99;1
12:11:02.929;23.99;1
12:11:02.952;23.99;1
12:11:02.974;23.99;1
12:11:02.998;23.99;1
12:11:03.020;23.99;1
12:11:03.043;23.99;1
12:11:03.065;23.99;1
12:11:03.088;24.013;1
12:11:03.111;24.013;1
12:11:03.134;24.013;1
12:11:03.160;24.013;1
12:11:03.181;24.013;1
12:11:03.203;24.013;1
12:11:03.226;24.013;1
12:11:03.252;24.013;1
12:11:03.274;24.013;1
12:11:03.296;24.013;1
12:11:03.320;24.013;1
12:11:03.341;24.013;1
12:11:03.366;24.013;1
12:11:03.389;24.013;1
12:11:03.413;23.874;1
12:11:03.435;23.874;1
12:11:03.457;23.874;1
12:11:03.482;23.874;1
12:11:03.503;23.874;1
12:11:03.525;23.874;1
12:11:03.551;23.874;1
12:11:03.573;23.874;1
12:11:03.594;23.874;1
12:11:03.617;23.874;1
12:11:03.640;23.874;1
12:11:03.665;23.874;1
12:11:03.686;23.874;1
12:11:03.709;23.874;1
12:11:03.732;24.083;1
12:11:03.755;24.083;1
12:11:03.783;24.083;1
12:11:03.801;24.083;1
12:11:03.824;24.083;1
12:11:03.847;24.083;1
12:11:03.870;24.083;1
12:11:03.894;24.083;1
12:11:03.916;24.083;1
12:11:03.940;24.083;1
12:11:03.962;24.083;1
12:11:03.985;24.083;1
12:11:04.008;24.083;1
12:11:04.032;24.083;1
12:11:04.055;24.083;1
12:11:04.077;24.036;1
12:11:04.100;24.036;1
12:11:04.123;24.036;1
12:11:04.146;24.036;1
12:11:04.169;24.036;1
12:11:04.193;24.036;1
12:11:04.215;24.036;1
12:11:04.239;24.036;1
12:11:04.261;24.036;1
12:11:04.285;24.036;1
12:11:04.307;24.036;1
12:11:04.330;24.036;1
12:11:04.355;24.036;1
12:11:04.376;24.036;1
12:11:04.400;24.059;1
12:11:04.422;24.059;1
12:11:04.445;24.059;1
12:11:04.468;24.059;1
12:11:04.492;24.059;1
12:11:04.514;24.059;1
12:11:04.537;24.059;1
12:11:04.560;24.059;1
12:11:04.584;24.059;1
12:11:04.607;24.059;1
12:11:04.630;24.059;1
12:11:04.653;24.059;1
12:11:04.676;24.059;1
12:11:04.698;24.059;1
12:11:04.721;24.036;1
12:11:04.744;24.036;1
12:11:04.767;24.036;1
12:11:04.790;24.036;1
12:11:04.813;24.036;1
12:11:04.836;24.036;1
12:11:04.860;24.036;1
12:11:04.882;24.036;1
12:11:04.905;24.036;1
12:11:04.928;24.036;1
12:11:04.951;24.036;1
12:11:04.975;24.036;1
12:11:04.999;24.036;1
12:11:05.020;24.036;1
12:11:05.043;24.036;1
12:11:05.066;24.036;1
12:11:05.091;24.036;1
12:11:05.112;24.036;1
12:11:05.135;24.036;1
12:11:05.159;24.036;1
12:11:05.183;24.036;1
12:11:05.205;24.036;1
12:11:05.227;24.036;1
12:11:05.250;24.036;1
12:11:05.273;24.036;1
12:11:05.296;24.036;1
12:11:05.321;24.036;1
12:11:05.342;24.036;1
12:11:05.365;24.036;1
12:11:05.389;24.036;1
12:11:05.411;24.036;1
12:11:05.436;24.036;1
12:11:05.458;24.036;1
12:11:05.483;24.036;1
12:11:05.503;24.036;1
12:11:05.526;24.036;1
12:11:05.550;24.036;1
12:11:05.573;24.036;1
12:11:05.595;24.036;1
12:11:05.618;24.036;1
12:11:05.641;24.036;1
12:11:05.665;24.036;1
12:11:05.688;24.036;1
12:11:05.711;24.036;1
12:11:05.735;24.036;1
12:11:05.757;24.036;1
12:11:05.783;24.036;1
12:11:05.803;24.036;1
12:11:05.826;24.036;1
12:11:05.850;24.036;1
12:11:05.872;24.036;1
12:11:05.895;24.036;1
12:11:05.918;24.036;1
12:11:05.941;24.036;1
12:11:05.964;23.99;1
12:11:05.988;23.99;1
12:11:06.009;23.99;1
12:11:06.035;23.99;1
12:11:06.057;23.99;1
12:11:06.081;23.99;1
12:11:06.101;23.99;1
12:11:06.124;23.99;1
12:11:06.147;23.99;1
12:11:06.173;23.99;1
12:11:06.193;23.99;1
12:11:06.216;23.99;1
12:11:06.239;23.99;1
12:11:06.262;24.083;1
12:11:06.286;24.083;1
12:11:06.308;24.083;1
12:11:06.331;24.083;1
12:11:06.354;24.083;1
12:11:06.377;24.083;1
12:11:06.400;24.083;1
12:11:06.424;24.083;1
12:11:06.447;24.083;1
12:11:06.470;24.083;1
12:11:06.492;24.083;1
12:11:06.515;24.083;1
12:11:06.538;24.083;1
12:11:06.563;24.083;1
12:11:06.585;24.083;1
12:11:06.608;23.99;1
12:11:06.630;23.99;1
12:11:06.656;23.99;1
12:11:06.679;23.99;1
12:11:06.701;23.99;1
12:11:06.723;23.99;1
12:11:06.746;23.99;1
12:11:06.769;23.99;1
12:11:06.791;23.99;1
12:11:06.814;23.99;1
12:11:06.837;23.99;1
12:11:06.863;23.99;1
12:11:06.884;23.99;1
12:11:06.907;23.99;1
12:11:06.929;24.036;1
12:11:06.955;24.036;1
12:11:06.977;24.036;1
12:11:07.001;24.036;1
12:11:07.021;24.036;1
12:11:07.046;24.036;1
12:11:07.069;24.036;1
12:11:07.090;24.036;1
12:11:07.113;24.036;1
12:11:07.136;24.036;1
12:11:07.160;24.036;1
12:11:07.183;24.036;1
12:11:07.205;24.036;1
12:11:07.228;24.036;1
12:11:07.254;23.92;1
12:11:07.276;23.92;1
12:11:07.297;23.92;1
12:11:07.320;23.92;1
12:11:07.345;23.92;1
12:11:07.366;23.92;1
12:11:07.392;23.92;1
12:11:07.412;23.92;1
12:11:07.438;23.92;1
12:11:07.459;23.92;1
12:11:07.483;23.92;1
12:11:07.506;23.92;1
12:11:07.527;23.92;1
12:11:07.553;23.92;1
12:11:07.575;23.897;1
12:11:07.596;23.897;1
12:11:07.619;23.897;1
12:11:07.642;23.897;1
12:11:07.665;23.897;1
12:11:07.688;23.897;1
12:11:07.711;23.897;1
12:11:07.734;23.897;1
12:11:07.757;23.897;1
12:11:07.780;23.897;1
12:11:07.803;23.897;1
12:11:07.828;23.897;1
12:11:07.851;23.897;1
12:11:07.873;23.99;1
12:11:07.895;23.99;1
12:11:07.918;23.99;1
12:11:07.941;23.99;1
12:11:07.964;23.99;1
12:11:07.988;23.99;1
12:11:08.010;23.99;1
12:11:08.033;23.99;1
12:11:08.056;23.99;1
12:11:08.083;23.99;1
12:11:08.103;23.99;1
12:11:08.126;23.99;1
12:11:08.148;23.99;1
12:11:08.171;23.99;1
12:11:08.194;23.99;1
12:11:08.217;23.967;1
12:11:08.240;23.967;1
12:11:08.264;23.967;1
12:11:08.287;23.967;1
12:11:08.309;23.967;1
12:11:08.333;23.967;1
12:11:08.356;23.967;1
12:11:08.384;23.967;1
12:11:08.402;23.967;1
12:11:08.425;23.967;1
12:11:08.449;23.967;1
12:11:08.472;23.967;1
12:11:08.494;23.967;1
12:11:08.517;23.967;1
12:11:08.541;24.106;1
12:11:08.564;24.106;1
12:11:08.587;24.106;1
12:11:08.609;24.106;1
12:11:08.633;24.106;1
12:11:08.658;24.106;1
12:11:08.679;24.106;1
12:11:08.704;24.106;1
12:11:08.725;24.106;1
12:11:08.747;24.106;1
12:11:08.772;24.106;1
12:11:08.796;24.106;1
12:11:08.817;23.943;1
12:11:08.839;23.943;1
12:11:08.864;23.943;1
12:11:08.886;23.943;1
12:11:08.909;23.943;1
12:11:08.934;23.943;1
12:11:08.956;23.943;1
12:11:08.977;23.943;1
12:11:09.002;23.943;1
12:11:09.024;23.943;1
12:11:09.047;23.943;1
12:11:09.070;23.943;1
12:11:09.093;23.943;1
12:11:09.117;23.943;1
12:11:09.139;23.99;1
12:11:09.163;23.99;1
12:11:09.184;23.99;1
12:11:09.207;23.99;1
12:11:09.232;23.99;1
12:11:09.254;23.99;1
12:11:09.276;23.99;1
12:11:09.300;23.99;1
12:11:09.324;23.99;1
12:11:09.345;23.99;1
12:11:09.369;23.99;1
12:11:09.391;23.99;1
12:11:09.414;23.99;1
12:11:09.437;23.99;1
12:11:09.460;23.92;1
12:11:09.484;23.92;1
12:11:09.506;23.92;1
12:11:09.530;23.92;1
12:11:09.552;23.92;1
12:11:09.574;23.92;1
12:11:09.597;23.92;1
12:11:09.620;23.92;1
12:11:09.644;23.92;1
12:11:09.667;23.92;1
12:11:09.689;23.92;1
12:11:09.712;23.92;1
12:11:09.735;23.92;1
12:11:09.758;23.92;1
12:11:09.781;23.874;1
12:11:09.806;23.874;1
12:11:09.828;23.874;1
12:11:09.851;23.874;1
12:11:09.873;23.874;1
12:11:09.898;23.874;1
12:11:09.922;23.874;1
12:11:09.943;23.874;1
12:11:09.967;23.874;1
12:11:09.988;23.874;1
12:11:10.011;23.874;1
12:11:10.034;23.874;1
12:11:10.057;23.874;1
12:11:10.084;23.874;1
12:11:10.103;23.99;1
12:11:10.127;23.99;1
12:11:10.151;23.99;1
12:11:10.173;23.99;1
12:11:10.195;23.99;1
12:11:10.218;23.99;1
12:11:10.241;23.99;1
12:11:10.264;23.99;1
12:11:10.287;23.99;1
12:11:10.310;23.99;1
12:11:10.336;23.99;1
12:11:10.358;23.99;1
12:11:10.383;23.99;1
12:11:10.403;23.99;1
12:11:10.425;23.99;1
12:11:10.450;23.99;1
12:11:10.473;23.99;1
12:11:10.494;23.99;1
12:11:10.517;23.99;1
12:11:10.540;23.99;1
12:11:10.563;23.99;1
12:11:10.586;23.99;1
12:11:10.609;23.99;1
12:11:10.632;23.99;1
12:11:10.655;23.99;1
12:11:10.681;23.99;1
12:11:10.704;23.99;1
12:11:10.725;23.99;1
12:11:10.749;23.99;1
12:11:10.770;23.92;1
12:11:10.794;23.92;1
12:11:10.817;23.92;1
12:11:10.839;23.92;1
12:11:10.865;23.92;1
12:11:10.886;23.92;1
12:11:10.908;23.92;1
12:11:10.934;23.92;1
12:11:10.955;23.92;1
12:11:10.979;23.92;1
12:11:11.000;23.92;1
12:11:11.023;23.92;1
12:11:11.046;23.92;1
12:11:11.069;23.92;1
12:11:11.095;23.897;1
12:11:11.115;23.897;1
12:11:11.141;23.897;1
12:11:11.162;23.897;1
12:11:11.184;23.897;1
12:11:11.208;23.897;1
12:11:11.230;23.897;1
12:11:11.256;23.897;1
12:11:11.278;23.897;1
12:11:11.300;23.897;1
12:11:11.322;23.897;1
12:11:11.347;23.897;1
12:11:11.370;23.897;1
12:11:11.393;23.874;1
12:11:11.417;23.874;1
12:11:11.439;23.874;1
12:11:11.461;23.874;1
12:11:11.483;23.874;1
12:11:11.507;23.874;1
12:11:11.531;23.874;1
12:11:11.553;23.874;1
12:11:11.575;23.874;1
12:11:11.599;23.874;1
12:11:11.623;23.874;1
12:11:11.645;23.874;1
12:11:11.669;23.874;1
12:11:11.692;23.874;1
12:11:11.713;23.99;1
12:11:11.739;23.99;1
12:11:11.761;23.99;1
12:11:11.786;23.99;1
12:11:11.806;23.99;1
12:11:11.828;23.99;1
12:11:11.851;23.99;1
12:11:11.877;23.99;1
12:11:11.900;23.99;1
12:11:11.920;23.99;1
12:11:11.946;23.99;1
12:11:11.967;23.99;1
12:11:11.989;23.99;1
12:11:12.012;23.92;1
12:11:12.036;23.92;1
12:11:12.058;23.92;1
12:11:12.083;23.92;1
12:11:12.105;23.92;1
12:11:12.128;23.92;1
12:11:12.152;23.92;1
12:11:12.175;23.92;1
12:11:12.197;23.92;1
12:11:12.221;23.92;1
12:11:12.242;23.92;1
12:11:12.265;23.92;1
12:11:12.289;23.92;1
12:11:12.311;23.92;1
12:11:12.336;23.92;1
12:11:12.358;24.036;1
12:11:12.384;24.036;1
12:11:12.406;24.036;1
12:11:12.427;24.036;1
12:11:12.449;24.036;1
12:11:12.472;24.036;1
12:11:12.496;24.036;1
12:11:12.521;24.036;1
12:11:12.541;24.036;1
12:11:12.564;24.036;1
12:11:12.589;24.036;1
12:11:12.612;24.036;1
12:11:12.633;24.036;1
12:11:12.657;23.92;1
12:11:12.683;23.92;1
12:11:12.702;23.92;1
12:11:12.726;23.92;1
12:11:12.750;23.92;1
12:11:12.771;23.92;1
12:11:12.796;23.92;1
12:11:12.820;23.92;1
12:11:12.843;23.92;1
12:11:12.865;23.92;1
12:11:12.889;23.92;1
12:11:12.909;23.92;1
12:11:12.935;23.92;1
12:11:12.956;23.92;1
12:11:12.981;23.92;1
12:11:13.003;23.92;1
12:11:13.024;23.92;1
12:11:13.048;23.92;1
12:11:13.071;23.92;1
12:11:13.095;23.92;1
12:11:13.118;23.92;1
12:11:13.141;23.92;1
12:11:13.164;23.92;1
12:11:13.186;23.92;1
12:11:13.210;23.92;1
12:11:13.231;23.92;1
12:11:13.256;23.92;1
12:11:13.280;23.92;1
12:11:13.303;23.92;1
12:11:13.326;23.92;1
12:11:13.346;23.92;1
12:11:13.370;23.92;1
12:11:13.394;23.92;1
12:11:13.415;23.92;1
12:11:13.440;23.92;1
12:11:13.462;23.92;1
12:11:13.485;23.92;1
12:11:13.508;23.92;1
12:11:13.531;23.92;1
12:11:13.555;23.92;1
12:11:13.578;23.92;1
12:11:13.600;23.92;1
12:11:13.625;23.92;1
12:11:13.645;23.92;1
12:11:13.668;23.92;1
12:11:13.691;23.92;1
12:11:13.714;23.92;1
12:11:13.738;23.92;1
12:11:13.763;23.92;1
12:11:13.786;23.92;1
12:11:13.806;23.92;1
12:11:13.831;23.92;1
12:11:13.852;23.92;1
12:11:13.878;23.92;1
12:11:13.900;23.92;1
12:11:13.922;23.92;1
12:11:13.945;23.92;1
12:11:13.968;23.943;1
12:11:13.990;23.943;1
12:11:14.015;23.943;1
12:11:14.037;23.943;1
12:11:14.059;23.943;1
12:11:14.085;23.943;1
12:11:14.105;23.943;1
12:11:14.130;23.943;1
12:11:14.152;23.943;1
12:11:14.177;23.943;1
12:11:14.200;23.943;1
12:11:14.220;23.943;1
12:11:14.246;23.943;1
12:11:14.266;23.943;1
12:11:14.289;23.943;1
12:11:14.312;23.943;1
12:11:14.335;23.943;1
12:11:14.361;23.943;1
12:11:14.382;23.943;1
12:11:14.407;23.943;1
12:11:14.427;23.943;1
12:11:14.451;23.943;1
12:11:14.475;23.943;1
12:11:14.498;23.943;1
12:11:14.522;23.943;1
12:11:14.544;23.943;1
12:11:14.566;23.943;1
12:11:14.588;23.943;1
12:11:14.611;23.943;1
12:11:14.634;23.943;1
12:11:14.660;23.943;1
12:11:14.683;23.943;1
12:11:14.703;23.943;1
12:11:14.726;23.943;1
12:11:14.749;23.943;1
12:11:14.774;23.943;1
12:11:14.795;23.943;1
12:11:14.818;23.943;1
12:11:14.841;23.943;1
12:11:14.864;23.943;1
12:11:14.887;23.943;1
12:11:14.910;23.92;1
12:11:14.933;23.92;1
12:11:14.956;23.92;1
12:11:14.982;23.92;1
12:11:15.003;23.92;1
12:11:15.025;23.92;1
12:11:15.049;23.92;1
12:11:15.071;23.92;1
12:11:15.096;23.92;1
12:11:15.118;23.92;1
12:11:15.143;23.92;1
12:11:15.165;23.92;1
12:11:15.188;23.92;1
12:11:15.210;23.92;1
12:11:15.234;23.804;1
12:11:15.258;23.804;1
12:11:15.282;23.804;1
12:11:15.305;23.804;1
12:11:15.327;23.804;1
12:11:15.348;23.804;1
12:11:15.371;23.804;1
12:11:15.395;23.804;1
12:11:15.417;23.804;1
12:11:15.440;23.804;1
12:11:15.463;23.804;1
12:11:15.486;23.804;1
12:11:15.509;23.804;1
12:11:15.532;23.804;1
12:11:15.555;23.804;1
12:11:15.578;23.804;1
12:11:15.601;23.804;1
12:11:15.624;23.804;1
12:11:15.647;23.804;1
12:11:15.671;23.804;1
12:11:15.693;23.804;1
12:11:15.716;23.804;1
12:11:15.739;23.804;1
12:11:15.765;23.804;1
12:11:15.787;23.804;1
12:11:15.809;23.804;1
