TimeStamp;Частота вращения РНД приведенная;0 - Bad, 1 - Good
12:11:04.676;4154.512;1
12:11:04.698;4153.139;1
12:11:04.721;4153.383;1
12:11:04.744;4154.76;1
12:11:04.767;4154.55;1
12:11:04.790;4154.55;1
12:11:04.813;4154.103;1
12:11:04.836;4154.103;1
12:11:04.860;4154.026;1
12:11:04.882;4153.022;1
12:11:04.905;4153.138;1
12:11:04.928;4153.169;1
12:11:04.951;4154.535;1
12:11:04.975;4154.292;1
12:11:04.999;4153.529;1
12:11:05.020;4153.529;1
12:11:05.043;4154.526;1
12:11:05.066;4155.995;1
12:11:05.091;4155.995;1
12:11:05.112;4155.534;1
12:11:05.135;4153.392;1
12:11:05.159;4153.392;1
12:11:05.183;4152.665;1
12:11:05.205;4152.232;1
12:11:05.227;4153.521;1
12:11:05.250;4153.43;1
12:11:05.273;4153.772;1
12:11:05.296;4154.655;1
12:11:05.321;4154.655;1
12:11:05.342;4154.261;1
12:11:05.365;4153.604;1
12:11:05.389;4153.604;1
12:11:05.411;4153.356;1
12:11:05.436;4153.869;0
12:11:05.458;4153.869;1
12:11:05.483;4153.168;1
12:11:05.503;4153.85;1
12:11:05.526;4153.821;1
12:11:05.550;4153.985;1
12:11:05.573;4155.013;1
12:11:05.595;4155.245;1
12:11:05.618;4154.368;1
12:11:05.641;4154.368;1
12:11:05.665;4156.394;1
12:11:05.688;4154.833;1
12:11:05.711;4154.852;1
12:11:05.735;4152.97;1
12:11:05.757;4153.878;1
12:11:05.783;4155.25;1
12:11:05.803;4155.267;1
12:11:05.826;4154.706;1
12:11:05.850;4154.706;1
12:11:05.872;4154.652;1
12:11:05.895;4154.479;1
12:11:05.918;4153.755;1
12:11:05.941;4153.669;1
12:11:05.964;4153.949;1
12:11:05.988;4153.949;1
12:11:06.009;4153.855;1
12:11:06.035;4154.222;1
12:11:06.057;4153.96;1
12:11:06.081;4154.22;1
12:11:06.101;4154.952;0
12:11:06.124;4154.372;1
12:11:06.147;4154.372;1
12:11:06.173;4153.732;1
12:11:06.193;4153.481;1
12:11:06.216;4155.036;0
12:11:06.239;4153.846;0
12:11:06.262;4153.729;1
12:11:06.286;4153.853;1
12:11:06.308;4153.264;1
12:11:06.331;4153.976;0
12:11:06.354;4153.976;1
12:11:06.377;4154.808;1
12:11:06.400;4155.232;1
12:11:06.424;4155.153;1
12:11:06.447;4154.319;1
12:11:06.470;4154.319;1
12:11:06.492;4155.217;1
12:11:06.515;4154.333;1
12:11:06.538;4153.497;1
12:11:06.563;4153.587;1
12:11:06.585;4154.194;1
12:11:06.608;4154.061;1
12:11:06.630;4154.061;1
12:11:06.656;4154.083;1
12:11:06.679;4154.302;1
12:11:06.701;4154.175;1
12:11:06.723;4153.199;1
12:11:06.746;4153.199;1
12:11:06.769;4154.352;1
12:11:06.791;4155.128;1
12:11:06.814;4156.265;1
12:11:06.837;4155.336;1
12:11:06.863;4156.065;1
12:11:06.884;4152.485;1
12:11:06.907;4155.286;1
12:11:06.929;4155.286;1
12:11:06.955;4154.988;1
12:11:06.977;4155.28;1
12:11:07.001;4154.779;1
12:11:07.021;4153.803;1
12:11:07.046;4155.289;1
12:11:07.069;4155.289;1
12:11:07.090;4156.03;1
12:11:07.113;4154.064;1
12:11:07.136;4154.815;0
12:11:07.160;4154.285;1
12:11:07.183;4152.879;1
12:11:07.205;4154.707;1
12:11:07.228;4154.707;1
12:11:07.254;4154.988;1
12:11:07.276;4153.927;1
12:11:07.297;4154.571;1
12:11:07.320;4154.297;1
12:11:07.345;4154.206;1
12:11:07.366;4155.798;1
12:11:07.392;4155.798;1
12:11:07.412;4154.212;1
12:11:07.438;4155.65;1
12:11:07.459;4154.592;1
12:11:07.483;4154.521;1
12:11:07.506;4154.3;1
12:11:07.527;4154.3;1
12:11:07.553;4153.006;1
12:11:07.575;4153.97;1
12:11:07.596;4153.847;1
12:11:07.619;4153.917;1
12:11:07.642;4153.432;1
12:11:07.665;4155.734;1
12:11:07.688;4155.194;1
12:11:07.711;4155.194;1
12:11:07.734;4155.194;1
12:11:07.757;4154.158;1
12:11:07.780;4153.92;1
12:11:07.803;4153.31;1
12:11:07.828;4154.582;1
12:11:07.851;4154.051;1
12:11:07.873;4154.051;1
12:11:07.895;4153.963;1
12:11:07.918;4153.443;1
12:11:07.941;4153.985;1
12:11:07.964;4154.951;1
12:11:07.988;4156.419;1
12:11:08.010;4154.756;1
12:11:08.033;4154.756;1
12:11:08.056;4154.756;1
12:11:08.083;4154.659;1
12:11:08.103;4154.659;1
12:11:08.126;4152.415;1
12:11:08.148;4154.927;1
12:11:08.171;4154.126;1
12:11:08.194;4154.556;1
12:11:08.217;4154.556;1
12:11:08.240;4154.229;1
12:11:08.264;4153.927;1
12:11:08.287;4154.193;1
12:11:08.309;4153.912;1
12:11:08.333;4155.218;1
12:11:08.356;4155.218;1
12:11:08.384;4154.067;1
12:11:08.402;4155.38;1
12:11:08.425;4153.167;1
12:11:08.449;4154.792;1
12:11:08.472;4157.149;1
12:11:08.494;4154.735;1
12:11:08.517;4153.903;1
12:11:08.541;4153.903;1
12:11:08.564;4154.485;1
12:11:08.587;4152.574;1
12:11:08.609;4154.415;1
12:11:08.633;4155.253;1
12:11:08.658;4154.821;1
12:11:08.679;4154.9;1
12:11:08.704;4154.006;1
12:11:08.725;4154.006;1
12:11:08.747;4154.008;0
12:11:08.772;4154.603;1
12:11:08.796;4154.108;1
12:11:08.817;4154.946;1
12:11:08.839;4155.797;1
12:11:08.864;4155.829;1
12:11:08.886;4155.829;1
12:11:08.909;4155.694;1
12:11:08.934;4155.713;1
12:11:08.956;4155.071;1
12:11:08.977;4155.156;1
12:11:09.002;4155.015;1
12:11:09.024;4154.801;1
12:11:09.047;4154.801;1
12:11:09.070;4154.271;1
12:11:09.093;4154.621;1
12:11:09.117;4155.483;0
12:11:09.139;4153.982;1
12:11:09.163;4154.594;1
12:11:09.184;4154.283;1
12:11:09.207;4154.935;1
12:11:09.232;4154.935;1
12:11:09.254;4153.823;1
12:11:09.276;4153.667;1
12:11:09.300;4154.785;1
12:11:09.324;4153.725;0
12:11:09.345;4154.098;1
12:11:09.369;4153.275;1
12:11:09.391;4153.188;1
12:11:09.414;4155.53;1
12:11:09.437;4153.126;1
12:11:09.460;4156.01;1
12:11:09.484;4154.179;1
12:11:09.506;4156.151;1
12:11:09.530;4155.71;1
12:11:09.552;4155.71;1
12:11:09.574;4153.788;1
12:11:09.597;4156.016;1
12:11:09.620;4156.007;1
12:11:09.644;4155.369;1
12:11:09.667;4156.293;1
12:11:09.689;4152.234;1
12:11:09.712;4152.234;1
12:11:09.735;4155.415;1
12:11:09.758;4156.825;1
12:11:09.781;4154.52;1
12:11:09.806;4157.618;1
12:11:09.828;4155.123;1
12:11:09.851;4153.72;1
12:11:09.873;4153.72;1
12:11:09.898;4155.162;1
12:11:09.922;4154.6;1
12:11:09.943;4154.15;1
12:11:09.967;4154.114;0
12:11:09.988;4154.033;0
12:11:10.011;4154.033;1
12:11:10.034;4155.219;1
12:11:10.057;4155.017;1
12:11:10.084;4154.514;1
12:11:10.103;4153.431;1
12:11:10.127;4153.867;1
12:11:10.151;4155.044;1
12:11:10.173;4155.044;1
12:11:10.195;4155.194;1
12:11:10.218;4156.325;1
12:11:10.241;4152.574;1
12:11:10.264;4154.831;1
12:11:10.287;4154.153;1
12:11:10.310;4152.445;1
12:11:10.336;4152.445;1
12:11:10.358;4153.46;1
12:11:10.383;4154.505;1
12:11:10.403;4154.4;1
12:11:10.425;4155.243;1
12:11:10.450;4154.161;1
12:11:10.473;4154.161;1
12:11:10.494;4154.532;1
12:11:10.517;4154.532;1
12:11:10.540;4153.907;1
12:11:10.563;4155.029;1
12:11:10.586;4155.029;1
12:11:10.609;4154.388;1
12:11:10.632;4154.388;1
12:11:10.655;4154.388;1
12:11:10.681;4154.067;1
12:11:10.704;4153.774;1
12:11:10.725;4154.828;0
12:11:10.749;4154.499;1
12:11:10.770;4154.999;0
12:11:10.794;4154.574;0
12:11:10.817;4153.052;0
12:11:10.839;4153.696;1
12:11:10.865;4153.696;1
12:11:10.886;4153.869;1
12:11:10.908;4153.535;1
12:11:10.934;4153.956;1
12:11:10.955;4155.026;1
12:11:10.979;4153.985;1
12:11:11.000;4155.258;1
12:11:11.023;4155.258;1
12:11:11.046;4152.639;1
12:11:11.069;4152.742;1
12:11:11.095;4153.807;1
12:11:11.115;4153.977;1
12:11:11.141;4153.342;1
12:11:11.162;4154.159;1
12:11:11.184;4153.472;1
12:11:11.208;4153.824;1
12:11:11.230;4153.824;1
12:11:11.256;4154.445;1
12:11:11.278;4153.956;1
12:11:11.300;4153.691;1
12:11:11.322;4155.069;1
12:11:11.347;4156.562;1
12:11:11.370;4154.219;1
12:11:11.393;4154.219;1
12:11:11.417;4156.2;1
12:11:11.439;4155.334;1
12:11:11.461;4151.331;1
12:11:11.483;4153.777;1
12:11:11.507;4154.583;1
12:11:11.531;4153.507;1
12:11:11.553;4153.507;1
12:11:11.575;4153.741;1
12:11:11.599;4153.498;1
12:11:11.623;4154.515;1
12:11:11.645;4153.792;1
12:11:11.669;4153.792;1
12:11:11.692;4153.192;1
12:11:11.713;4153.577;1
12:11:11.739;4153.992;1
12:11:11.761;4154.186;1
12:11:11.786;4153.88;1
12:11:11.806;4153.589;1
12:11:11.828;4153.589;1
12:11:11.851;4152.876;0
12:11:11.877;4153.915;0
12:11:11.900;4153.636;1
12:11:11.920;4154.856;0
12:11:11.946;4154.409;1
12:11:11.967;4154.575;1
12:11:11.989;4152.63;1
12:11:12.012;4152.63;1
12:11:12.036;4154.924;1
12:11:12.058;4153.862;1
12:11:12.083;4153.862;1
12:11:12.105;4153.271;1
12:11:12.128;4154.124;1
12:11:12.152;4152.418;1
12:11:12.175;4153.574;1
12:11:12.197;4153.771;1
12:11:12.221;4154.077;1
12:11:12.242;4154.077;1
12:11:12.265;4154.077;1
12:11:12.289;4153.869;1
12:11:12.311;4153.485;1
12:11:12.336;4153.485;1
12:11:12.358;4153.848;1
12:11:12.384;4153.848;1
12:11:12.406;4154.302;0
12:11:12.427;4155.339;1
12:11:12.449;4155.374;1
12:11:12.472;4153.3;1
12:11:12.496;4153.534;1
12:11:12.521;4154.546;1
12:11:12.541;4154.546;1
12:11:12.564;4154.606;1
12:11:12.589;4154.061;1
12:11:12.612;4153.685;1
12:11:12.633;4154.09;1
12:11:12.657;4154.341;1
12:11:12.683;4154.216;1
12:11:12.702;4154.518;1
12:11:12.726;4154.518;1
12:11:12.750;4154.483;1
12:11:12.771;4154.316;1
12:11:12.796;4154.801;0
12:11:12.820;4155.32;0
12:11:12.843;4153.957;0
12:11:12.865;4153.957;1
12:11:12.889;4154.568;1
12:11:12.909;4153.799;0
12:11:12.935;4154.117;1
12:11:12.956;4154.044;1
12:11:12.981;4154.868;0
12:11:13.003;4155.455;1
12:11:13.024;4155.455;1
12:11:13.048;4156.674;1
12:11:13.071;4156.118;1
12:11:13.095;4152.51;1
12:11:13.118;4155.043;1
12:11:13.141;4154.598;1
12:11:13.164;4154.598;1
12:11:13.186;4155.152;1
12:11:13.210;4155.393;1
12:11:13.231;4154.63;1
12:11:13.256;4153.86;1
12:11:13.280;4155.765;1
12:11:13.303;4155.031;1
12:11:13.326;4155.031;1
12:11:13.346;4154.747;1
12:11:13.370;4154.736;1
12:11:13.394;4155.177;1
12:11:13.415;4154.88;1
12:11:13.440;4153.814;1
12:11:13.462;4155;1
12:11:13.485;4155;1
12:11:13.508;4154.134;0
12:11:13.531;4154.255;1
12:11:13.555;4154.037;1
12:11:13.578;4154.549;1
12:11:13.600;4153.771;0
12:11:13.625;4153.536;1
12:11:13.645;4153.536;1
12:11:13.668;4153.827;0
12:11:13.691;4154.388;1
12:11:13.714;4155.549;1
12:11:13.738;4153.652;1
12:11:13.763;4153.974;1
12:11:13.786;4155.242;1
12:11:13.806;4155.242;1
12:11:13.831;4156.224;1
12:11:13.852;4156.696;1
12:11:13.878;4157.604;1
12:11:13.900;4154.819;1
12:11:13.922;4154.234;1
12:11:13.945;4152.266;1
12:11:13.968;4153.468;1
12:11:13.990;4153.468;1
12:11:14.015;4153.585;1
12:11:14.037;4153.482;0
12:11:14.059;4154.341;1
12:11:14.085;4153.976;1
12:11:14.105;4154.633;1
12:11:14.130;4154.586;1
12:11:14.152;4154.586;1
12:11:14.177;4155.141;1
12:11:14.200;4155.181;1
12:11:14.220;4153.004;1
12:11:14.246;4155.026;1
12:11:14.266;4154.18;1
12:11:14.289;4153.368;1
12:11:14.312;4153.021;1
12:11:14.335;4153.021;1
12:11:14.361;4154.158;1
12:11:14.382;4154.93;1
12:11:14.407;4154.801;1
12:11:14.427;4154.621;1
12:11:14.451;4154.573;1
12:11:14.475;4154.573;1
12:11:14.498;4153.761;1
12:11:14.522;4153.285;1
12:11:14.544;4154.161;1
12:11:14.566;4153.682;1
12:11:14.588;4155.075;1
12:11:14.611;4155.075;1
12:11:14.634;4153.455;1
12:11:14.660;4153.414;1
12:11:14.683;4154.679;1
12:11:14.703;4154.296;1
12:11:14.726;4154.488;1
12:11:14.749;4153.491;1
12:11:14.774;4153.883;1
12:11:14.795;4153.915;1
12:11:14.818;4153.915;1
12:11:14.841;4153.915;1
12:11:14.864;4156.232;1
12:11:14.887;4156.232;1
12:11:14.910;4153.624;1
12:11:14.933;4153.624;1
12:11:14.956;4156.099;1
12:11:14.982;4156.099;1
12:11:15.003;4156.099;1
12:11:15.025;4154.194;1
12:11:15.049;4154.535;1
12:11:15.071;4152.676;1
12:11:15.096;4152.676;1
12:11:15.118;4154.729;1
12:11:15.143;4155.572;1
12:11:15.165;4155.572;1
12:11:15.188;4154.205;1
12:11:15.210;4154.259;1
12:11:15.234;4154.512;1
12:11:15.258;4153.683;1
12:11:15.282;4157.229;1
12:11:15.305;4153.233;1
12:11:15.327;4153.233;1
12:11:15.348;4154.258;1
12:11:15.371;4154.86;1
12:11:15.395;4151.999;1
12:11:15.417;4154.225;1
12:11:15.440;4154.558;1
12:11:15.463;4154.558;1
12:11:15.486;4154.558;1
12:11:15.509;4153.84;1
12:11:15.532;4155.11;1
12:11:15.555;4155.624;1
12:11:15.578;4155.079;1
12:11:15.601;4155.079;1
12:11:15.624;4154.893;1
12:11:15.647;4153.513;1
12:11:15.671;4155.861;1
12:11:15.693;4156.012;1
12:11:15.716;4156.212;1
12:11:15.739;4156.212;1
12:11:15.765;4153.627;1
12:11:15.787;4156.484;1
12:11:15.809;4155.284;1
12:11:15.831;4151.66;1
12:11:15.855;4151.66;1
12:11:15.880;4153.952;1
12:11:15.900;4154.831;1
12:11:15.924;4155.897;1
12:11:15.947;4155.2;1
12:11:15.971;4154.675;1
12:11:15.992;4155.842;1
12:11:16.016;4155.842;1
12:11:16.039;4155.034;1
12:11:16.061;4153.883;1
12:11:16.084;4153.785;0
12:11:16.110;4155.169;1
12:11:16.130;4154.498;1
12:11:16.152;4155.572;1
12:11:16.175;4155.572;1
12:11:16.198;4156.848;1
12:11:16.223;4155.729;1
12:11:16.244;4155.882;1
12:11:16.267;4153.046;1
12:11:16.290;4154.039;1
12:11:16.314;4154.039;1
12:11:16.339;4151.712;1
12:11:16.360;4155.193;1
12:11:16.386;4155.434;1
12:11:16.406;4155.716;1
12:11:16.428;4155.679;1
12:11:16.452;4155.679;1
12:11:16.476;4156.374;1
12:11:16.497;4154.17;1
12:11:16.521;4153.28;1
12:11:16.546;4153.556;1
12:11:16.569;4156.1;1
12:11:16.590;4155.726;1
12:11:16.612;4156.191;1
12:11:16.635;4156.191;1
12:11:16.660;4156.909;1
12:11:16.683;4153.689;1
12:11:16.704;4153.599;1
12:11:16.729;4153.89;1
12:11:16.751;4153.935;1
12:11:16.775;4153.935;1
12:11:16.798;4154.202;1
12:11:16.821;4153.763;1
12:11:16.843;4154.441;1
12:11:16.866;4154.508;1
12:11:16.888;4155.139;1
12:11:16.912;4153.801;1
12:11:16.935;4153.801;1
12:11:16.958;4154.614;1
12:11:16.982;4154.936;1
12:11:17.005;4153.45;1
12:11:17.027;4155.405;1
12:11:17.050;4154.918;1
12:11:17.073;4154.918;1
12:11:17.098;4154.498;1
12:11:17.120;4154.524;1
12:11:17.143;4153.888;1
12:11:17.164;4155.343;1
12:11:17.190;4155.343;1
12:11:17.211;4154.953;1
12:11:17.234;4154.991;1
12:11:17.257;4153.808;1
12:11:17.281;4154.005;1
12:11:17.302;4153.657;1
12:11:17.325;4153.657;1
12:11:17.349;4154.391;1
12:11:17.371;4154.786;1
12:11:17.396;4154.388;1
12:11:17.418;4153.324;1
12:11:17.441;4154.945;1
12:11:17.463;4153.358;1
12:11:17.486;4153.358;1
12:11:17.509;4154.102;1
12:11:17.532;4154.305;1
12:11:17.555;4154.495;0
12:11:17.580;4154.495;1
12:11:17.601;4154.008;1
12:11:17.624;4155.241;1
12:11:17.647;4156.725;1
12:11:17.672;4157.747;1
12:11:17.693;4153.086;1
12:11:17.716;4153.086;1
12:11:17.739;4156.186;1
12:11:17.762;4155.146;1
12:11:17.786;4151.516;1
12:11:17.808;4155.217;1
12:11:17.831;4155.217;1
12:11:17.855;4155.217;1
12:11:17.879;4154.531;1
12:11:17.901;4153.146;1
12:11:17.925;4153.642;1
12:11:17.948;4154.423;1
12:11:17.970;4153.576;1
12:11:17.993;4154.036;1
12:11:18.017;4154.036;1
12:11:18.039;4154.568;1
12:11:18.062;4154.977;1
12:11:18.084;4155.253;1
12:11:18.107;4158.687;1
12:11:18.132;4155.624;1
12:11:18.154;4155.624;1
12:11:18.179;4152.709;1
12:11:18.200;4155.827;1
12:11:18.223;4152.606;1
12:11:18.246;4152.131;1
12:11:18.268;4154.575;1
12:11:18.294;4154.63;0
12:11:18.314;4154.63;1
12:11:18.340;4154.649;0
12:11:18.361;4154.996;1
12:11:18.386;4155.332;1
12:11:18.408;4156.074;1
12:11:18.430;4152.619;1
12:11:18.454;4152.619;1
12:11:18.475;4154.643;1
12:11:18.498;4154.232;1
12:11:18.521;4154.321;1
12:11:18.546;4155.49;1
12:11:18.569;4153.959;1
12:11:18.591;4154.585;1
12:11:18.615;4154.585;1
12:11:18.638;4154.117;1
12:11:18.659;4154.431;1
12:11:18.684;4154.723;1
12:11:18.707;4154.234;1
12:11:18.728;4156.481;1
12:11:18.752;4156.722;1
12:11:18.777;4156.722;1
12:11:18.800;4153.337;1
12:11:18.820;4154.546;1
12:11:18.844;4154.252;1
12:11:18.867;4153.505;1
12:11:18.889;4157.126;1
12:11:18.913;4157.126;1
12:11:18.936;4155.432;1
12:11:18.961;4154.354;1
12:11:18.986;4155.729;1
12:11:19.005;4154.153;0
12:11:19.028;4155.363;1
12:11:19.050;4155.363;1
12:11:19.075;4155.291;1
12:11:19.099;4155.942;1
12:11:19.122;4155.88;1
12:11:19.143;4154.834;1
12:11:19.165;4154.914;1
12:11:19.188;4154.914;1
12:11:19.212;4157.064;1
12:11:19.235;4158.546;1
12:11:19.258;4157.348;1
12:11:19.286;4156.249;1
12:11:19.304;4155.433;1
12:11:19.328;4155.433;1
12:11:19.349;4152.665;1
12:11:19.373;4156.132;1
12:11:19.395;4156.141;1
12:11:19.418;4156.32;1
12:11:19.443;4154.409;1
12:11:19.467;4156.208;1
12:11:19.487;4155.513;1
12:11:19.511;4155.513;1
12:11:19.534;4156.058;1
12:11:19.557;4155.569;1
12:11:19.581;4154.815;1
12:11:19.603;4156.57;1
12:11:19.626;4155.067;1
12:11:19.650;4155.067;1
12:11:19.673;4156.373;1
12:11:19.696;4155.25;1
12:11:19.720;4154.432;1
12:11:19.742;4156.109;1
12:11:19.764;4156.109;1
12:11:19.788;4156.44;1
12:11:19.809;4155.995;1
12:11:19.834;4154.618;1
12:11:19.855;4153.328;1
12:11:19.882;4155.141;1
12:11:19.902;4154.228;1
12:11:19.925;4154.228;1
12:11:19.947;4155.948;1
12:11:19.971;4154.288;1
12:11:19.995;4155.35;1
12:11:20.017;4155.388;1
12:11:20.040;4154.713;1
12:11:20.063;4155.442;1
12:11:20.086;4155.442;1
12:11:20.109;4154.677;1
12:11:20.133;4157.56;1
12:11:20.156;4155.536;1
12:11:20.178;4156.158;1
12:11:20.202;4156.158;1
12:11:20.226;4154.148;1
12:11:20.247;4155.346;1
12:11:20.270;4155.821;1
12:11:20.294;4155.685;1
12:11:20.315;4155.745;1
12:11:20.339;4155.334;1
12:11:20.363;4155.334;1
12:11:20.388;4156.505;1
12:11:20.407;4155.542;1
12:11:20.430;4155.23;1
12:11:20.455;4155.754;1
12:11:20.479;4155.298;1
12:11:20.502;4155.708;1
12:11:20.523;4156.167;1
12:11:20.545;4156.167;1
12:11:20.568;4154.46;0
12:11:20.592;4154.46;1
12:11:20.614;4155.341;0
12:11:20.638;4155.35;1
12:11:20.661;4155.35;1
12:11:20.686;4155.255;1
12:11:20.707;4156.531;1
12:11:20.730;4156.272;1
12:11:20.752;4157.114;1
12:11:20.776;4157.409;1
12:11:20.798;4155.109;1
12:11:20.821;4154.214;1
12:11:20.844;4153.914;1
12:11:20.867;4155.716;1
12:11:20.890;4154.765;1
12:11:20.915;4155.266;1
12:11:20.938;4155.266;1
12:11:20.960;4155.289;1
12:11:20.986;4156.466;1
12:11:21.007;4157.71;1
12:11:21.029;4157.71;1
12:11:21.052;4158.305;1
12:11:21.075;4156.734;1
12:11:21.099;4157.451;1
12:11:21.122;4155.962;1
12:11:21.145;4154.07;1
12:11:21.167;4155.941;1
12:11:21.190;4153.866;1
12:11:21.212;4155.77;1
12:11:21.237;4155.77;1
12:11:21.259;4156.527;1
12:11:21.282;4156.81;1
12:11:21.305;4155.563;1
12:11:21.327;4154.451;1
12:11:21.351;4158.947;1
12:11:21.374;4158.947;1
12:11:21.396;4156.745;1
12:11:21.419;4154.272;1
12:11:21.444;4155.803;1
12:11:21.467;4156.964;1
12:11:21.490;4156.964;1
12:11:21.512;4156.616;1
12:11:21.534;4156.435;1
12:11:21.560;4155.971;1
12:11:21.583;4158.774;1
12:11:21.603;4159.163;1
12:11:21.626;4155.273;1
12:11:21.651;4157.574;1
12:11:21.675;4157.574;1
12:11:21.698;4157.801;1
12:11:21.720;4152.289;1
12:11:21.745;4157.121;1
12:11:21.767;4156.932;1
12:11:21.788;4157.258;1
12:11:21.813;4157.258;1
12:11:21.834;4156.08;1
12:11:21.859;4156.236;1
12:11:21.884;4156.833;1
12:11:21.903;4156.833;1
12:11:21.929;4155.835;1
12:11:21.949;4155.835;1
12:11:21.974;4156.577;1
12:11:21.998;4156.951;1
12:11:22.018;4156.118;1
12:11:22.044;4158.073;1
12:11:22.065;4158.415;1
12:11:22.087;4157.936;1
12:11:22.112;4155.272;1
12:11:22.135;4155.272;1
12:11:22.157;4154.672;1
12:11:22.182;4157.069;1
12:11:22.205;4155.858;1
12:11:22.225;4157.118;1
12:11:22.248;4157.118;1
12:11:22.273;4157.16;1
12:11:22.294;4159.623;1
12:11:22.317;4157.99;1
12:11:22.341;4158.429;1
12:11:22.363;4154.717;1
12:11:22.387;4154.717;1
12:11:22.409;4157.427;1
12:11:22.432;4157.515;0
12:11:22.455;4157.533;0
12:11:22.478;4158.245;1
12:11:22.501;4158.245;1
12:11:22.524;4158.354;1
12:11:22.547;4157.2;1
12:11:22.571;4156.304;1
12:11:22.593;4156.967;1
12:11:22.616;4156.967;1
12:11:22.639;4157.044;1
12:11:22.661;4155.898;1
12:11:22.684;4156.542;1
12:11:22.709;4156.172;1
12:11:22.730;4157.959;1
12:11:22.754;4157.146;1
12:11:22.779;4157.146;1
12:11:22.802;4156.797;1
12:11:22.822;4155.649;1
12:11:22.846;4156.038;1
12:11:22.868;4157.169;1
12:11:22.891;4156.251;1
12:11:22.914;4156.251;1
12:11:22.937;4157.196;1
12:11:22.962;4156.375;1
12:11:22.985;4156.689;1
12:11:23.007;4157.73;1
12:11:23.030;4157.828;1
12:11:23.052;4157.424;1
12:11:23.077;4157.424;1
12:11:23.098;4158.077;1
12:11:23.122;4158.258;1
12:11:23.145;4157.789;1
12:11:23.169;4157.429;1
12:11:23.190;4157.828;1
12:11:23.215;4157.828;1
12:11:23.237;4157.777;1
12:11:23.259;4157.286;1
12:11:23.284;4157.589;1
12:11:23.307;4158.735;0
12:11:23.328;4158.352;0
12:11:23.352;4157.447;0
12:11:23.374;4157.447;1
12:11:23.400;4156.012;1
12:11:23.423;4157.206;1
12:11:23.447;4157.913;1
12:11:23.467;4159.169;1
12:11:23.489;4157.454;1
12:11:23.513;4157.454;1
12:11:23.535;4155.31;1
12:11:23.559;4157.659;1
12:11:23.584;4156.925;1
12:11:23.605;4155.466;1
12:11:23.629;4155.466;1
12:11:23.651;4159.307;1
12:11:23.674;4157.099;1
12:11:23.699;4158.226;1
12:11:23.719;4156.267;1
12:11:23.743;4155.805;1
12:11:23.765;4157.887;1
12:11:23.789;4157.013;1
12:11:23.813;4156.247;1
12:11:23.837;4156.247;1
12:11:23.860;4157.699;1
12:11:23.885;4156.646;1
12:11:23.906;4157.321;1
12:11:23.926;4157.585;1
12:11:23.950;4157.585;1
12:11:23.973;4156.988;1
12:11:23.995;4157.424;1
12:11:24.019;4157.158;1
12:11:24.041;4157.885;1
12:11:24.067;4156.732;1
12:11:24.087;4157.113;0
12:11:24.110;4155.596;1
12:11:24.133;4155.596;1
12:11:24.159;4156.237;1
12:11:24.182;4157.879;1
12:11:24.203;4157.273;1
12:11:24.227;4158.401;1
12:11:24.249;4158.401;1
12:11:24.271;4157.399;1
12:11:24.294;4157.279;1
12:11:24.319;4155.801;1
12:11:24.342;4156.696;1
12:11:24.364;4156.696;1
12:11:24.388;4156.696;1
12:11:24.409;4155.937;1
12:11:24.433;4156.69;1
12:11:24.455;4156.136;1
12:11:24.481;4157.147;1
12:11:24.501;4156.087;1
12:11:24.525;4156.087;1
12:11:24.547;4157.726;1
12:11:24.570;4157.956;1
12:11:24.594;4159.415;1
12:11:24.616;4159.415;1
12:11:24.642;4156.647;1
12:11:24.662;4156.647;1
12:11:24.690;4157.329;1
12:11:24.709;4155.474;1
12:11:24.731;4156.819;1
12:11:24.756;4157.368;1
12:11:24.778;4158.52;1
12:11:24.800;4156.057;1
12:11:24.824;4156.372;1
12:11:24.846;4156.372;1
12:11:24.869;4157.15;1
12:11:24.892;4157.15;1
12:11:24.915;4157.755;1
12:11:24.938;4157.755;1
12:11:24.962;4157.755;1
12:11:24.986;4158.131;1
12:11:25.009;4155.537;1
12:11:25.031;4158.847;1
12:11:25.054;4157.232;1
12:11:25.076;4157.503;1
12:11:25.100;4157.503;1
12:11:25.122;4157.503;1
12:11:25.145;4156.983;1
12:11:25.168;4156.661;1
12:11:25.191;4158.213;1
12:11:25.214;4156.81;1
12:11:25.237;4156.81;1
12:11:25.260;4156.286;1
12:11:25.284;4156.878;1
12:11:25.306;4156.599;1
12:11:25.329;4157.08;1
12:11:25.352;4157.08;1
12:11:25.375;4156.641;1
12:11:25.399;4156.641;1
12:11:25.421;4156.909;1
12:11:25.444;4156.744;1
12:11:25.467;4156.698;1
12:11:25.490;4158.874;1
12:11:25.513;4158.932;1
12:11:25.538;4158.13;1
12:11:25.560;4158.13;1
12:11:25.586;4156.608;1
12:11:25.608;4157.058;1
12:11:25.629;4155.275;1
12:11:25.653;4157.166;1
12:11:25.676;4157.166;1
12:11:25.700;4157.027;1
12:11:25.723;4155.261;1
12:11:25.745;4157.219;1
12:11:25.769;4156.294;1
12:11:25.789;4157.436;1
12:11:25.813;4157.436;1
12:11:25.837;4158.049;1
12:11:25.860;4156.761;1
12:11:25.883;4155.548;1
12:11:25.907;4156.556;1
12:11:25.928;4156.184;1
12:11:25.950;4156.184;1
12:11:25.975;4157.217;1
12:11:25.997;4158.457;1
12:11:26.019;4158.747;1
12:11:26.042;4157.138;1
12:11:26.065;4154.529;1
